PW(µs),Azimuth(º),Elevation(º),Power(dBm),Freq(MHz),cluster
1.01,173.320313,90.0,-50.0,4543.84,0
1.01,174.726563,90.0,-39.0,4543.56,0
1.01,173.320313,90.0,-39.0,4543.56,0
12.16,173.320313,90.0,-39.0,4543.56,0
12.16,173.320313,90.0,-39.0,4543.84,0
12.15,173.320313,90.0,-39.0,4543.695,0
12.15,174.726563,90.0,-38.5,4543.645,0
12.16,173.320313,90.0,-39.0,4543.46,0
12.15,173.320313,90.0,-39.0,4543.645,0
12.16,173.320313,90.0,-39.0,4543.46,0
12.15,173.320313,90.0,-39.0,4543.605,0
12.16,173.320313,90.0,-39.0,4543.605,0
12.15,173.320313,90.0,-39.0,4543.695,0
12.16,171.5625,90.0,-38.5,4543.51,0
12.15,174.726563,90.0,-39.0,4543.645,0
12.16,173.320313,90.0,-39.5,4543.51,0
12.16,173.320313,90.0,-39.0,4543.795,0
12.15,173.320313,90.0,-39.5,4543.51,0
12.16,173.320313,90.0,-39.0,4543.56,0
1.0,174.726563,90.0,-58.5,4543.795,0
0.98,173.320313,90.0,-59.0,4543.84,0
1.01,173.320313,90.0,-40.0,4543.605,0
1.01,173.320313,90.0,-40.0,4543.605,0
1.01,173.320313,90.0,-44.5,4543.745,0
1.01,173.320313,90.0,-45.0,4543.645,0
1.01,173.320313,90.0,-44.5,4543.795,0
1.01,173.320313,90.0,-40.0,4543.605,0
1.01,173.320313,90.0,-40.0,4543.51,0
0.96,170.15625,90.0,-61.0,4543.84,0
0.96,173.320313,90.0,-60.5,4543.795,0
0.96,171.5625,90.0,-61.0,4544.165,0
0.96,173.320313,90.0,-61.0,4544.065,0
1.01,173.320313,90.0,-41.5,4543.645,0
1.01,173.320313,90.0,-41.5,4543.46,0
1.01,173.320313,90.0,-42.5,4543.695,0
1.01,173.320313,90.0,-42.5,4543.325,0
1.01,173.320313,90.0,-41.5,4543.645,0
1.01,173.320313,90.0,-41.0,4543.605,0
1.01,173.320313,90.0,-40.0,4543.695,0
1.01,173.320313,90.0,-40.0,4543.46,0
12.11,174.726563,90.0,-60.0,4543.93,0
12.11,171.5625,90.0,-60.0,4544.165,0
12.04,171.5625,90.0,-53.0,4543.98,0
12.15,170.15625,90.0,-53.0,4543.695,0
11.88,173.320313,90.0,-60.5,4543.98,0
12.03,171.5625,90.0,-60.0,4543.98,0
12.15,171.5625,90.0,-52.5,4543.98,0
12.16,173.320313,90.0,-53.5,4543.84,0
1.01,173.320313,90.0,-41.5,4543.795,0
1.01,173.320313,90.0,-42.0,4543.695,0
1.01,173.320313,90.0,-39.5,4543.605,0
1.01,173.320313,90.0,-39.5,4543.56,0
1.01,170.15625,90.0,-56.0,4543.84,0
1.01,171.5625,90.0,-56.0,4543.93,0
1.01,171.5625,90.0,-41.5,4543.51,0
1.01,173.320313,90.0,-41.5,4543.645,0
0.99,173.320313,90.0,-61.5,4543.93,0
0.96,173.320313,90.0,-61.5,4543.745,0
12.16,173.320313,90.0,-38.5,4543.605,0
12.15,173.320313,90.0,-38.5,4543.56,0
12.16,173.320313,90.0,-38.5,4543.51,0
12.16,173.320313,90.0,-38.5,4543.695,0
12.15,171.5625,90.0,-38.5,4543.605,0
12.15,173.320313,90.0,-39.0,4543.745,0
12.11,168.398438,90.0,-56.5,4543.745,0
12.15,174.726563,90.0,-55.0,4543.88,0
12.04,171.5625,90.0,-56.0,4543.88,0
12.13,186.679688,90.0,-55.5,4543.88,0
12.11,178.242188,90.0,-55.0,4543.88,0
12.16,173.320313,90.0,-39.0,4543.51,0
1.01,173.320313,90.0,-45.5,4543.795,0
1.01,173.320313,90.0,-45.0,4543.795,0
1.01,173.320313,90.0,-43.0,4543.745,0
1.01,174.726563,90.0,-43.0,4543.645,0
1.01,173.320313,90.0,-39.5,4543.51,0
1.01,174.726563,90.0,-39.5,4543.51,0
1.01,173.320313,90.0,-40.5,4543.51,0
1.01,173.320313,90.0,-40.5,4543.645,0
1.01,173.320313,90.0,-40.5,4543.46,0
1.01,173.320313,90.0,-40.5,4543.695,0
0.98,173.320313,90.0,-58.5,4543.795,0
0.98,171.5625,90.0,-58.5,4543.88,0
12.15,173.320313,90.0,-38.5,4543.695,0
12.15,173.320313,90.0,-38.5,4543.51,0
12.15,173.320313,90.0,-38.5,4543.84,0
12.15,173.320313,90.0,-39.0,4543.46,0
1.01,173.320313,90.0,-43.5,4543.745,0
1.01,173.320313,90.0,-43.5,4543.795,0
1.01,173.320313,90.0,-45.5,4543.51,0
1.01,173.320313,90.0,-45.5,4543.51,0
1.01,173.320313,90.0,-44.0,4543.695,0
1.01,173.320313,90.0,-44.0,4543.745,0
1.01,173.320313,90.0,-39.0,4543.325,0
1.01,173.320313,90.0,-39.0,4543.46,0
1.01,171.5625,90.0,-53.0,4543.84,0
1.01,171.5625,90.0,-53.0,4543.93,0
12.15,173.320313,90.0,-39.0,4543.605,0
12.15,171.5625,90.0,-38.5,4543.695,0
1.01,173.320313,90.0,-48.5,4543.56,0
1.01,173.320313,90.0,-48.5,4543.795,0
1.01,170.15625,90.0,-57.5,4543.93,0
1.01,173.320313,90.0,-57.0,4543.745,0
1.01,173.320313,90.0,-46.0,4543.56,0
1.01,173.320313,90.0,-46.5,4543.695,0
1.01,173.320313,90.0,-48.0,4543.84,0
1.01,174.726563,90.0,-47.5,4543.745,0
12.15,173.320313,90.0,-39.0,4543.51,0
12.15,173.320313,90.0,-39.0,4543.695,0
12.15,173.320313,90.0,-39.0,4543.56,0
12.16,173.320313,90.0,-39.0,4543.605,0
1.01,173.320313,90.0,-43.0,4543.41,0
1.01,173.320313,90.0,-43.0,4543.56,0
1.01,173.320313,90.0,-40.0,4543.56,0
1.01,173.320313,90.0,-39.5,4543.645,0
1.01,171.5625,90.0,-60.5,4544.065,0
0.96,173.320313,90.0,-60.0,4543.93,0
0.96,170.15625,90.0,-60.0,4543.98,0
12.15,173.320313,90.0,-39.0,4543.605,0
12.15,173.320313,90.0,-38.5,4543.695,0
12.16,173.320313,90.0,-39.0,4543.56,0
12.16,173.320313,90.0,-39.0,4543.46,0
12.15,173.320313,90.0,-39.0,4543.46,0
1.01,173.320313,90.0,-44.0,4543.645,0
1.01,173.320313,90.0,-44.5,4543.695,0
1.01,173.320313,90.0,-50.5,4543.795,0
1.01,173.320313,90.0,-50.5,4543.88,0
1.01,173.320313,90.0,-43.5,4543.645,0
1.01,173.320313,90.0,-44.0,4543.88,0
12.15,173.320313,90.0,-39.0,4543.745,0
12.15,173.320313,90.0,-38.5,4543.745,0
12.16,173.320313,90.0,-39.0,4543.51,0
12.16,173.320313,90.0,-39.0,4543.56,0
12.16,171.5625,90.0,-38.5,4543.695,0
12.15,173.320313,90.0,-39.0,4543.375,0
1.01,178.242188,90.0,-50.5,4543.605,0
1.01,173.320313,90.0,-51.0,4543.88,0
1.01,173.320313,90.0,-49.5,4543.795,0
1.01,176.835938,90.0,-49.0,4543.745,0
12.16,173.320313,90.0,-39.0,4543.645,0
12.15,173.320313,90.0,-39.0,4543.645,0
1.01,173.320313,90.0,-44.5,4543.88,0
1.01,173.320313,90.0,-44.5,4543.51,0
1.01,173.320313,90.0,-50.5,4543.88,0
1.01,173.320313,90.0,-50.5,4543.93,0
1.01,173.320313,90.0,-49.5,4543.605,0
1.01,173.320313,90.0,-49.0,4543.795,0
0.98,173.320313,90.0,-58.5,4544.065,0
0.98,171.5625,90.0,-58.0,4544.065,0
1.01,173.320313,90.0,-45.5,4543.84,0
1.01,173.320313,90.0,-45.5,4543.51,0
1.01,174.726563,90.0,-48.5,4543.88,0
1.01,178.242188,90.0,-47.5,4543.84,0
1.03,7.03125,90.0,-60.0,1401.1,1
1.05,7.03125,90.0,-60.5,1401.37,1
1.01,173.320313,90.0,-43.5,4543.605,0
1.01,173.320313,90.0,-43.5,4543.695,0
1.01,173.320313,90.0,-43.5,4543.84,0
1.01,171.5625,90.0,-48.0,4543.695,0
1.01,171.5625,90.0,-48.0,4543.745,0
12.15,173.320313,90.0,-39.0,4543.745,0
12.15,173.320313,90.0,-39.0,4543.46,0
12.15,173.320313,90.0,-39.0,4543.605,0
12.15,173.320313,90.0,-39.0,4543.605,0
12.15,173.320313,90.0,-39.0,4543.56,0
12.15,173.320313,90.0,-38.5,4543.795,0
12.15,173.320313,90.0,-39.0,4543.695,0
12.15,173.320313,90.0,-39.0,4543.695,0
12.15,173.320313,90.0,-39.0,4543.56,0
12.16,173.320313,90.0,-39.0,4543.645,0
12.16,173.320313,90.0,-39.0,4543.51,0
12.15,173.320313,90.0,-39.0,4543.605,0
12.15,173.320313,90.0,-39.0,4543.745,0
12.15,173.320313,90.0,-39.0,4543.605,0
12.15,173.320313,90.0,-39.5,4543.605,0
12.15,173.320313,90.0,-39.0,4543.695,0
12.15,173.320313,90.0,-39.0,4543.795,0
12.15,173.320313,90.0,-39.0,4543.695,0
12.15,173.320313,90.0,-39.0,4543.645,0
1.01,178.242188,90.0,-52.0,4543.795,0
1.01,174.726563,90.0,-52.0,4543.745,0
1.01,173.320313,90.0,-43.5,4543.56,0
1.01,173.320313,90.0,-44.0,4543.645,0
1.01,173.320313,90.0,-40.0,4543.51,0
1.01,173.320313,90.0,-40.0,4543.56,0
1.01,171.5625,90.0,-56.5,4543.84,0
1.01,170.15625,90.0,-57.0,4544.025,0
1.01,173.320313,90.0,-40.5,4543.46,0
1.01,173.320313,90.0,-40.5,4543.41,0
0.98,170.15625,90.0,-59.5,4544.025,0
1.01,173.320313,90.0,-59.5,4543.98,0
12.16,173.320313,90.0,-39.0,4543.56,0
12.15,173.320313,90.0,-39.0,4543.605,0
1.01,174.726563,90.0,-43.5,4543.695,0
1.01,173.320313,90.0,-43.5,4543.795,0
1.01,173.320313,90.0,-43.5,4543.695,0
1.01,173.320313,90.0,-43.5,4543.51,0
1.01,173.320313,90.0,-43.5,4543.645,0
1.01,173.320313,90.0,-39.0,4543.375,0
1.01,174.726563,90.0,-39.0,4543.51,0
1.01,173.320313,90.0,-52.5,4543.88,0
1.01,168.398438,90.0,-53.0,4543.745,0
1.01,173.320313,90.0,-42.0,4543.745,0
1.01,171.5625,90.0,-42.0,4543.795,0
1.01,173.320313,90.0,-50.5,4543.605,0
1.01,173.320313,90.0,-50.5,4543.605,0
1.01,174.726563,90.0,-51.0,4543.795,0
1.01,173.320313,90.0,-51.5,4543.88,0
12.15,173.320313,90.0,-39.0,4543.695,0
12.15,173.320313,90.0,-39.0,4543.745,0
12.15,173.320313,90.0,-39.0,4543.695,0
12.15,173.320313,90.0,-39.0,4543.645,0
12.15,173.320313,90.0,-39.0,4543.605,0
12.15,173.320313,90.0,-39.0,4543.745,0
12.15,173.320313,90.0,-39.0,4543.51,0
12.16,173.320313,90.0,-39.0,4543.56,0
12.15,173.320313,90.0,-39.0,4543.695,0
12.15,173.320313,90.0,-39.0,4543.51,0
1.01,173.320313,90.0,-39.0,4543.51,0
1.01,171.5625,90.0,-38.5,4543.695,0
1.01,173.320313,90.0,-44.5,4543.605,0
1.01,171.5625,90.0,-44.5,4543.695,0
1.01,173.320313,90.0,-44.0,4543.695,0
1.01,173.320313,90.0,-43.5,4543.745,0
1.01,174.726563,90.0,-39.0,4543.46,0
1.01,173.320313,90.0,-39.0,4543.51,0
1.01,173.320313,90.0,-45.0,4543.745,0
1.01,173.320313,90.0,-45.0,4543.605,0
1.01,173.320313,90.0,-42.0,4543.745,0
1.01,173.320313,90.0,-42.0,4543.605,0
12.15,173.320313,90.0,-39.0,4543.645,0
12.15,173.320313,90.0,-38.5,4543.745,0
12.1,173.320313,90.0,-61.0,4543.98,0
12.13,168.398438,90.0,-56.5,4543.93,0
12.04,170.15625,90.0,-56.0,4544.065,0
12.04,173.320313,90.0,-56.5,4543.695,0
12.04,173.320313,90.0,-57.0,4544.025,0
12.11,171.5625,90.0,-56.5,4543.84,0
12.11,173.320313,90.0,-56.5,4543.93,0
12.15,173.320313,90.0,-39.0,4543.56,0
12.15,173.320313,90.0,-39.0,4543.695,0
12.15,173.320313,90.0,-39.0,4543.605,0
12.15,173.320313,90.0,-39.0,4543.695,0
1.01,173.320313,90.0,-41.0,4543.41,0
1.01,173.320313,90.0,-41.0,4543.695,0
1.01,173.320313,90.0,-40.5,4543.695,0
1.01,173.320313,90.0,-41.0,4543.695,0
1.01,171.5625,90.0,-40.5,4543.745,0
1.01,171.5625,90.0,-51.5,4543.93,0
1.01,173.320313,90.0,-52.0,4543.88,0
1.01,173.320313,90.0,-43.5,4543.46,0
1.01,173.320313,90.0,-43.0,4543.645,0
1.01,173.320313,90.0,-40.5,4543.605,0
1.01,173.320313,90.0,-41.0,4543.56,0
1.01,173.320313,90.0,-40.5,4543.645,0
1.01,173.320313,90.0,-40.5,4543.56,0
12.15,173.320313,90.0,-39.0,4543.645,0
12.15,173.320313,90.0,-39.0,4543.605,0
1.01,171.5625,90.0,-45.5,4543.695,0
1.01,171.5625,90.0,-45.5,4543.56,0
0.98,173.320313,90.0,-60.5,4543.88,0
1.01,170.15625,90.0,-60.5,4543.56,0
12.15,173.320313,90.0,-38.5,4543.645,0
12.15,173.320313,90.0,-38.5,4543.645,0
1.01,173.320313,90.0,-43.5,4543.605,0
1.01,173.320313,90.0,-43.5,4543.795,0
12.15,173.320313,90.0,-39.0,4543.645,0
12.15,173.320313,90.0,-39.5,4543.645,0
1.01,171.5625,90.0,-44.0,4543.795,0
1.01,173.320313,90.0,-44.5,4543.605,0
1.01,173.320313,90.0,-41.5,4543.605,0
1.01,173.320313,90.0,-42.0,4543.745,0
1.01,170.15625,90.0,-52.5,4543.93,0
1.01,170.15625,90.0,-53.0,4543.745,0
12.15,173.320313,90.0,-39.0,4543.745,0
12.15,173.320313,90.0,-39.0,4543.695,0
12.15,173.320313,90.0,-39.0,4543.745,0
12.15,173.320313,90.0,-39.0,4543.605,0
12.15,171.5625,90.0,-38.5,4543.695,0
12.15,173.320313,90.0,-39.0,4543.56,0
12.15,173.320313,90.0,-38.5,4543.745,0
12.15,173.320313,90.0,-39.0,4543.695,0
12.15,173.320313,90.0,-39.0,4543.56,0
12.15,173.320313,90.0,-39.0,4543.88,0
12.15,173.320313,90.0,-39.0,4543.645,0
1.01,173.320313,90.0,-44.5,4543.645,0
1.01,173.320313,90.0,-44.5,4543.51,0
1.01,174.726563,90.0,-49.5,4543.795,0
1.01,171.5625,90.0,-49.0,4543.84,0
1.01,173.320313,90.0,-51.5,4543.93,0
1.01,173.320313,90.0,-51.5,4543.88,0
1.01,171.5625,90.0,-51.0,4543.745,0
1.01,173.320313,90.0,-51.5,4543.695,0
1.01,173.320313,90.0,-42.0,4543.745,0
1.01,174.726563,90.0,-41.5,4543.645,0
12.15,173.320313,90.0,-39.0,4543.695,0
12.15,173.320313,90.0,-39.0,4543.645,0
12.15,173.320313,90.0,-39.0,4543.46,0
12.15,173.320313,90.0,-39.0,4543.605,0
1.01,173.320313,90.0,-46.5,4543.795,0
1.01,173.320313,90.0,-46.0,4543.84,0
1.01,171.5625,90.0,-46.0,4543.695,0
1.01,173.320313,90.0,-54.5,4543.88,0
1.01,171.5625,90.0,-54.0,4543.745,0
1.01,173.320313,90.0,-46.0,4543.84,0
1.01,171.5625,90.0,-46.0,4543.645,0
1.01,173.320313,90.0,-46.0,4543.84,0
1.01,171.5625,90.0,-45.5,4543.795,0
1.01,171.5625,90.0,-47.0,4543.56,0
1.01,173.320313,90.0,-47.5,4543.745,0
12.15,173.320313,90.0,-39.0,4543.645,0
12.15,173.320313,90.0,-39.0,4543.645,0
1.01,173.320313,90.0,-45.0,4543.645,0
1.01,173.320313,90.0,-44.5,4543.605,0
12.15,173.320313,90.0,-39.0,4543.645,0
12.15,173.320313,90.0,-39.0,4543.56,0
1.01,173.320313,90.0,-45.0,4543.795,0
1.01,173.320313,90.0,-45.0,4543.84,0
0.96,171.5625,90.0,-58.5,4544.065,0
0.98,173.320313,90.0,-59.5,4544.025,0
12.15,173.320313,90.0,-38.5,4543.605,0
12.15,173.320313,90.0,-39.0,4543.56,0
12.16,173.320313,90.0,-38.5,4543.645,0
12.16,173.320313,90.0,-39.0,4543.745,0
12.16,173.320313,90.0,-38.5,4543.56,0
1.01,173.320313,90.0,-39.0,4543.605,0
1.01,173.320313,90.0,-38.5,4543.645,0
1.01,173.320313,90.0,-45.5,4543.695,0
1.01,173.320313,90.0,-46.0,4543.645,0
1.01,173.320313,90.0,-44.0,4543.695,0
1.01,173.320313,90.0,-44.0,4543.695,0
1.01,173.320313,90.0,-39.0,4543.605,0
1.01,173.320313,90.0,-39.0,4543.51,0
1.01,173.320313,90.0,-53.0,4543.88,0
1.01,171.5625,90.0,-52.5,4543.795,0
1.01,173.320313,90.0,-49.0,4543.695,0
1.01,173.320313,90.0,-49.0,4543.645,0
1.01,173.320313,90.0,-49.0,4543.695,0
12.15,173.320313,90.0,-39.0,4543.51,0
12.16,173.320313,90.0,-38.5,4543.56,0
1.01,173.320313,90.0,-39.0,4543.695,0
1.01,173.320313,90.0,-39.0,4543.51,0
1.01,173.320313,90.0,-50.0,4543.795,0
1.01,171.5625,90.0,-49.5,4543.745,0
1.01,173.320313,90.0,-44.5,4543.84,0
1.01,171.5625,90.0,-44.0,4543.645,0
1.01,173.320313,90.0,-38.5,4543.56,0
1.01,173.320313,90.0,-39.0,4543.46,0
1.01,173.320313,90.0,-52.0,4543.695,0
1.01,170.15625,90.0,-51.5,4543.84,0
12.16,173.320313,90.0,-39.0,4543.605,0
12.15,173.320313,90.0,-39.0,4543.695,0
12.15,173.320313,90.0,-39.0,4543.645,0
12.15,173.320313,90.0,-39.0,4543.695,0
12.15,173.320313,90.0,-39.0,4543.605,0
12.15,171.5625,90.0,-38.5,4543.695,0
12.16,173.320313,90.0,-39.0,4543.41,0
12.15,173.320313,90.0,-39.0,4543.795,0
1.0,173.320313,90.0,-58.5,4544.065,0
1.01,173.320313,90.0,-58.5,4544.025,0
1.01,173.320313,90.0,-42.5,4543.56,0
1.01,171.5625,90.0,-41.5,4543.88,0
1.01,173.320313,90.0,-42.0,4543.46,0
12.16,174.726563,90.0,-39.0,4543.795,0
12.15,173.320313,90.0,-39.0,4543.695,0
12.16,173.320313,90.0,-39.0,4543.605,0
12.16,173.320313,90.0,-39.0,4543.695,0
12.15,174.726563,90.0,-38.5,4543.605,0
1.01,173.320313,90.0,-43.5,4543.645,0
1.01,173.320313,90.0,-43.5,4543.745,0
1.01,173.320313,90.0,-40.0,4543.605,0
0.96,170.15625,90.0,-60.0,4544.065,0
0.96,171.5625,90.0,-59.5,4544.025,0
12.15,173.320313,90.0,-39.0,4543.51,0
12.15,173.320313,90.0,-39.0,4543.695,0
1.01,176.835938,90.0,-44.0,4543.795,0
1.01,173.320313,90.0,-44.0,4543.605,0
1.01,173.320313,90.0,-49.5,4543.795,0
1.01,173.320313,90.0,-49.5,4543.88,0
1.01,173.320313,90.0,-44.0,4543.645,0
1.01,174.726563,90.0,-44.0,4543.645,0
1.01,173.320313,90.0,-39.0,4543.46,0
1.01,173.320313,90.0,-38.5,4543.745,0
12.15,173.320313,90.0,-39.0,4543.605,0
12.15,173.320313,90.0,-39.0,4543.745,0
1.01,162.070313,90.0,-54.0,4543.745,0
1.01,166.992188,90.0,-53.0,4543.98,0
1.01,173.320313,90.0,-51.5,4543.795,0
1.01,176.835938,90.0,-51.5,4543.98,0
12.15,173.320313,90.0,-39.5,4543.88,0
12.15,173.320313,90.0,-39.0,4543.605,0
12.15,173.320313,90.0,-38.5,4543.84,0
12.15,173.320313,90.0,-39.0,4543.51,0
12.15,174.726563,90.0,-38.5,4543.695,0
12.15,173.320313,90.0,-39.0,4543.56,0
1.01,173.320313,90.0,-43.5,4543.84,0
1.01,173.320313,90.0,-43.5,4543.605,0
12.16,173.320313,90.0,-39.0,4543.56,0
12.15,173.320313,90.0,-38.5,4543.51,0
12.16,173.320313,90.0,-38.5,4543.51,0
12.15,173.320313,90.0,-39.0,4543.695,0
12.15,173.320313,90.0,-38.5,4543.645,0
12.15,174.726563,90.0,-38.5,4543.46,0
1.01,173.320313,90.0,-51.0,4543.88,0
1.01,173.320313,90.0,-50.5,4543.695,0
1.01,173.320313,90.0,-42.0,4543.695,0
1.01,173.320313,90.0,-42.5,4543.645,0
1.01,173.320313,90.0,-50.5,4543.88,0
1.01,173.320313,90.0,-50.5,4543.605,0
12.15,173.320313,90.0,-55.0,4543.98,0
12.16,173.320313,90.0,-55.0,4543.795,0
12.15,173.320313,90.0,-39.0,4543.745,0
12.16,173.320313,90.0,-39.0,4543.56,0
12.15,173.320313,90.0,-39.0,4543.645,0
12.16,173.320313,90.0,-39.0,4543.645,0
1.01,173.320313,90.0,-43.0,4543.605,0
1.01,174.726563,90.0,-43.0,4543.645,0
1.01,173.320313,90.0,-43.0,4543.745,0
12.15,173.320313,90.0,-39.0,4543.695,0
12.15,173.320313,90.0,-39.0,4543.795,0
1.01,173.320313,90.0,-41.0,4543.375,0
1.01,171.5625,90.0,-40.5,4543.605,0
1.01,173.320313,90.0,-59.5,4543.745,0
0.96,171.5625,90.0,-58.5,4544.165,0
1.0,173.320313,90.0,-58.5,4543.88,0
0.96,173.320313,90.0,-58.0,4543.93,0
1.01,173.320313,90.0,-46.5,4543.645,0
1.01,171.5625,90.0,-46.0,4543.605,0
12.15,173.320313,90.0,-39.0,4543.56,0
12.15,173.320313,90.0,-39.0,4543.695,0
12.15,173.320313,90.0,-39.0,4543.645,0
12.15,173.320313,90.0,-39.0,4543.645,0
12.15,173.320313,90.0,-39.0,4543.605,0
12.15,173.320313,90.0,-38.5,4543.645,0
12.16,173.320313,90.0,-39.0,4543.605,0
1.01,173.320313,90.0,-42.0,4543.605,0
1.01,173.320313,90.0,-41.5,4543.51,0
12.16,173.320313,90.0,-39.0,4543.645,0
12.16,173.320313,90.0,-39.0,4543.795,0
12.15,173.320313,90.0,-39.0,4543.695,0
12.16,173.320313,90.0,-39.0,4543.56,0
12.15,173.320313,90.0,-39.0,4543.605,0
12.16,173.320313,90.0,-39.0,4543.605,0
12.15,173.320313,90.0,-39.0,4543.695,0
12.16,173.320313,90.0,-39.0,4543.46,0
1.01,173.320313,90.0,-43.5,4543.645,0
1.01,173.320313,90.0,-43.5,4543.56,0
12.15,173.320313,90.0,-39.5,4543.41,0
12.15,173.320313,90.0,-39.0,4543.56,0
12.15,173.320313,90.0,-39.5,4543.46,0
12.15,173.320313,90.0,-39.0,4543.605,0
12.15,173.320313,90.0,-39.0,4543.605,0
12.15,173.320313,90.0,-39.0,4543.695,0
12.15,173.320313,90.0,-38.5,4543.795,0
12.15,174.726563,90.0,-39.0,4543.605,0
12.15,173.320313,90.0,-38.5,4543.795,0
12.15,173.320313,90.0,-38.5,4543.605,0
1.01,173.320313,90.0,-50.5,4543.695,0
1.01,173.320313,90.0,-50.5,4543.84,0
1.01,173.320313,90.0,-42.5,4543.695,0
1.01,173.320313,90.0,-42.5,4543.695,0
1.01,173.320313,90.0,-51.5,4543.84,0
1.01,173.320313,90.0,-51.5,4543.93,0
12.15,173.320313,90.0,-39.5,4543.745,0
12.15,173.320313,90.0,-39.0,4543.645,0
12.15,173.320313,90.0,-38.5,4543.645,0
12.16,173.320313,90.0,-39.0,4543.795,0
12.15,173.320313,90.0,-39.0,4543.56,0
12.15,173.320313,90.0,-39.0,4543.695,0
1.01,173.320313,90.0,-58.0,4544.025,0
0.98,173.320313,90.0,-58.5,4543.795,0
1.01,173.320313,90.0,-46.0,4543.745,0
1.01,173.320313,90.0,-46.5,4543.605,0
1.01,173.320313,90.0,-48.0,4543.84,0
1.01,173.320313,90.0,-47.5,4543.93,0
12.15,173.320313,90.0,-39.0,4543.795,0
12.15,173.320313,90.0,-39.0,4543.645,0
12.15,173.320313,90.0,-39.0,4543.51,0
12.15,173.320313,90.0,-39.0,4543.605,0
12.15,173.320313,90.0,-39.0,4543.645,0
12.16,171.5625,90.0,-38.5,4543.695,0
12.15,171.5625,90.0,-38.5,4543.745,0
12.15,174.726563,90.0,-39.0,4543.56,0
12.15,173.320313,90.0,-39.0,4543.645,0
12.16,173.320313,90.0,-39.0,4543.695,0
12.15,173.320313,90.0,-39.0,4543.645,0
12.16,173.320313,90.0,-39.0,4543.51,0
12.15,173.320313,90.0,-39.0,4543.605,0
12.16,173.320313,90.0,-39.0,4543.46,0
1.01,173.320313,90.0,-40.0,4543.605,0
1.01,173.320313,90.0,-40.0,4543.745,0
1.01,171.5625,90.0,-54.5,4543.88,0
1.0,173.320313,90.0,-55.0,4543.93,0
12.15,171.5625,90.0,-38.5,4543.56,0
12.15,173.320313,90.0,-39.0,4543.645,0
1.01,173.320313,90.0,-40.0,4543.605,0
1.01,173.320313,90.0,-40.0,4543.56,0
1.01,171.5625,90.0,-60.0,4544.025,0
0.98,173.320313,90.0,-60.0,4544.025,0
12.15,173.320313,90.0,-39.0,4543.51,0
12.16,173.320313,90.0,-39.0,4543.375,0
1.01,173.320313,90.0,-44.0,4543.645,0
1.01,173.320313,90.0,-44.0,4543.46,0
1.01,173.320313,90.0,-50.5,4543.695,0
1.01,173.320313,90.0,-50.5,4543.795,0
1.01,173.320313,90.0,-44.0,4543.605,0
1.01,173.320313,90.0,-44.0,4543.605,0
1.01,174.726563,90.0,-39.0,4543.46,0
1.01,173.320313,90.0,-39.0,4543.645,0
12.15,173.320313,90.0,-39.0,4543.56,0
12.15,173.320313,90.0,-39.0,4543.745,0
12.15,173.320313,90.0,-39.0,4543.695,0
12.15,173.320313,90.0,-39.0,4543.605,0
12.15,174.726563,90.0,-39.0,4543.51,0
12.16,173.320313,90.0,-39.0,4543.41,0
12.15,173.320313,90.0,-39.0,4543.605,0
12.15,173.320313,90.0,-39.0,4543.695,0
12.15,173.320313,90.0,-39.0,4543.645,0
12.15,173.320313,90.0,-39.0,4543.56,0
1.01,173.320313,90.0,-50.0,4543.84,0
1.01,173.320313,90.0,-50.0,4543.795,0
12.15,173.320313,90.0,-39.0,4543.84,0
12.15,173.320313,90.0,-39.5,4543.645,0
12.15,173.320313,90.0,-39.0,4543.41,0
12.15,171.5625,90.0,-38.5,4543.605,0
12.15,173.320313,90.0,-39.0,4543.51,0
12.15,173.320313,90.0,-39.5,4543.605,0
12.15,173.320313,90.0,-39.0,4543.695,0
12.15,173.320313,90.0,-39.0,4543.645,0
12.15,173.320313,90.0,-39.0,4543.46,0
12.15,173.320313,90.0,-39.5,4543.695,0
12.16,171.5625,90.0,-38.5,4543.605,0
12.16,174.726563,90.0,-39.0,4543.745,0
12.15,173.320313,90.0,-39.0,4543.745,0
12.15,173.320313,90.0,-39.0,4543.605,0
1.01,173.320313,90.0,-38.5,4543.645,0
1.01,173.320313,90.0,-39.0,4543.375,0
1.01,173.320313,90.0,-50.0,4543.84,0
1.01,173.320313,90.0,-50.0,4543.98,0
1.01,174.726563,90.0,-44.0,4543.795,0
1.01,174.726563,90.0,-44.0,4543.84,0
1.01,171.5625,90.0,-53.0,4543.745,0
1.01,171.5625,90.0,-52.5,4543.88,0
1.01,171.5625,90.0,-41.5,4543.645,0
1.01,173.320313,90.0,-42.5,4543.605,0
12.16,173.320313,90.0,-39.0,4543.695,0
12.15,171.5625,90.0,-38.5,4543.605,0
1.01,173.320313,90.0,-58.0,4543.93,0
0.98,171.5625,90.0,-57.5,4543.93,0
1.01,174.726563,90.0,-49.5,4543.745,0
1.01,173.320313,90.0,-50.0,4543.745,0
1.01,173.320313,90.0,-45.0,4543.745,0
1.01,173.320313,90.0,-44.5,4543.56,0
1.01,173.320313,90.0,-43.5,4543.645,0
1.01,173.320313,90.0,-43.0,4543.645,0
1.01,173.320313,90.0,-45.0,4543.795,0
1.01,173.320313,90.0,-45.0,4543.795,0
1.01,173.320313,90.0,-42.0,4543.56,0
1.01,173.320313,90.0,-41.5,4543.46,0
