PW(µs),Azimuth(º),Elevation(º),Power(dBm),Freq(MHz),cluster
37.42,47.109375,90.0,-38.0,4540.375,0
37.42,47.460938,90.0,-38.0,4540.23,0
37.42,47.460938,90.0,-38.0,4540.52,0
37.42,47.460938,90.0,-38.0,4540.375,0
37.42,47.460938,90.0,-38.0,4540.475,0
37.42,47.460938,90.0,-38.0,4540.325,0
37.42,47.460938,90.0,-38.5,4539.85,0
37.42,47.460938,90.0,-38.5,4540.755,0
37.42,48.867188,90.0,-38.5,4540.325,0
37.42,48.867188,90.0,-38.0,4540.57,0
37.42,48.515625,90.0,-38.0,4540.475,0
37.42,48.867188,90.0,-38.5,4540.475,0
37.42,49.921875,90.0,-38.0,4540.325,0
37.42,49.921875,90.0,-38.0,4539.995,0
37.42,50.625,90.0,-38.5,4540.045,0
37.42,50.625,90.0,-38.0,4540.275,0
3.97,50.625,90.0,-38.5,4545.375,0
4.0,51.679688,90.0,-39.0,4545.475,0
3.97,49.921875,90.0,-43.0,4545.24,0
4.0,48.867188,90.0,-43.5,4545.335,0
3.97,48.867188,90.0,-38.5,4545.61,0
4.0,48.867188,90.0,-39.0,4545.15,0
37.42,47.460938,90.0,-38.5,4540.66,0
37.42,47.460938,90.0,-38.5,4540.57,0
37.42,47.460938,90.0,-38.5,4540.375,0
37.42,47.109375,90.0,-38.0,4540.425,0
37.45,47.109375,90.0,-38.0,4540.52,0
37.42,47.109375,90.0,-38.0,4540.52,0
3.97,47.109375,90.0,-43.5,4545.24,0
3.97,47.109375,90.0,-43.5,4545.15,0
37.42,47.109375,90.0,-38.5,4540.425,0
37.45,47.109375,90.0,-38.0,4540.325,0
37.42,47.109375,90.0,-38.0,4540.325,0
37.45,47.109375,90.0,-38.0,4540.475,0
3.97,50.625,90.0,-43.5,4544.82,0
3.97,50.625,90.0,-44.0,4544.955,0
37.42,50.625,90.0,-38.0,4540.805,0
37.45,50.625,90.0,-37.5,4540.14,0
37.39,50.625,90.0,-38.0,4540.14,0
37.45,50.625,90.0,-37.5,4540.61,0
37.42,51.679688,90.0,-38.0,4540.325,0
37.42,51.679688,90.0,-38.0,4540.19,0
37.42,51.679688,90.0,-38.0,4540.375,0
37.42,51.679688,90.0,-38.0,4540.57,0
37.42,51.679688,90.0,-38.0,4540.325,0
37.42,51.679688,90.0,-38.0,4540.23,0
37.42,51.679688,90.0,-38.0,4540.23,0
37.42,51.679688,90.0,-38.0,4540.375,0
37.42,51.679688,90.0,-38.0,4540.66,0
37.42,50.625,90.0,-38.0,4540.045,0
37.42,50.625,90.0,-37.5,4539.995,0
37.42,51.679688,90.0,-38.0,4540.57,0
37.42,50.625,90.0,-37.5,4540.425,0
37.42,51.679688,90.0,-38.0,4540.045,0
37.42,49.921875,90.0,-37.5,4540.325,0
37.42,49.921875,90.0,-37.5,4540.325,0
37.42,48.867188,90.0,-37.5,4540.375,0
37.42,48.867188,90.0,-37.5,4540.275,0
37.42,49.921875,90.0,-38.0,4540.425,0
37.42,50.625,90.0,-37.5,4540.57,0
37.42,50.625,90.0,-38.0,4540.275,0
37.42,50.625,90.0,-38.0,4540.19,0
37.45,49.921875,90.0,-37.5,4540.52,0
37.42,49.921875,90.0,-38.0,4540.52,0
37.42,50.625,90.0,-37.5,4540.57,0
37.45,48.867188,90.0,-37.5,4540.66,0
37.42,48.515625,90.0,-37.5,4540.805,0
37.42,49.921875,90.0,-37.5,4540.705,0
37.45,49.921875,90.0,-37.5,4540.61,0
3.94,50.625,90.0,-47.5,4544.82,0
3.94,49.921875,90.0,-47.0,4545.1,0
3.85,51.679688,90.0,-57.5,4544.72,0
3.88,48.867188,90.0,-57.5,4544.77,0
3.97,47.109375,90.0,-43.0,4545.425,0
3.97,47.109375,90.0,-43.0,4545.24,0
3.97,47.109375,90.0,-39.0,4545.335,0
4.0,47.109375,90.0,-39.0,4545.1,0
3.97,53.4375,90.0,-45.5,4545.375,0
3.94,53.4375,90.0,-45.5,4544.955,0
17.92,50.625,90.0,-37.0,4540.325,0
17.92,50.625,90.0,-37.0,4540.275,0
17.92,48.867188,90.0,-36.5,4540.475,0
17.92,49.921875,90.0,-36.5,4540.375,0
3.97,51.679688,90.0,-42.5,4545.19,0
3.97,52.734375,90.0,-42.5,4545.15,0
4.0,51.679688,90.0,-43.5,4545.24,0
3.97,50.625,90.0,-43.0,4545.055,0
3.88,51.679688,90.0,-49.0,4544.72,0
3.97,51.679688,90.0,-48.5,4545.15,0
4.0,51.679688,90.0,-41.5,4545.19,0
3.97,51.679688,90.0,-41.0,4545.055,0
3.97,50.625,90.0,-45.0,4545.19,0
3.97,51.679688,90.0,-45.0,4545.24,0
3.97,51.679688,90.0,-44.5,4545.005,0
4.0,51.679688,90.0,-45.0,4545.335,0
3.88,57.65625,90.0,-56.0,4544.72,0
3.88,56.25,90.0,-56.5,4544.72,0
3.97,49.921875,90.0,-41.5,4545.19,0
3.97,49.921875,90.0,-41.0,4545.24,0
4.0,51.679688,90.0,-36.0,4545.1,0
4.0,51.679688,90.0,-36.5,4545.425,0
3.97,51.679688,90.0,-37.0,4545.15,0
4.0,51.679688,90.0,-37.0,4545.1,0
3.88,53.4375,90.0,-50.0,4545.055,0
3.88,53.4375,90.0,-50.5,4544.77,0
3.88,56.25,90.0,-52.5,4545.055,0
3.88,54.492188,90.0,-52.5,4544.635,0
5.14,47.109375,90.0,-61.0,4544.495,0
5.17,47.109375,90.0,-60.0,4544.585,0
3.97,48.867188,90.0,-36.5,4545.19,0
4.0,49.921875,90.0,-37.0,4545.285,0
4.0,49.921875,90.0,-41.0,4545.15,0
3.97,50.625,90.0,-41.0,4545.055,0
3.97,50.625,90.0,-36.5,4545.19,0
4.0,49.921875,90.0,-36.5,4545.055,0
4.0,55.546875,90.0,-42.5,4545.375,0
3.97,55.546875,90.0,-42.5,4545.005,0
3.97,54.492188,90.0,-36.0,4544.955,0
3.97,53.4375,90.0,-36.5,4545.335,0
3.97,54.492188,90.0,-40.5,4545.19,0
3.97,54.492188,90.0,-40.5,4545.19,0
3.97,54.492188,90.0,-40.5,4545.475,0
4.0,54.492188,90.0,-40.5,4545.19,0
4.24,56.25,90.0,-35.0,4545.19,0
4.24,56.25,90.0,-35.5,4545.275,0
4.24,55.546875,90.0,-34.5,4545.15,0
3.97,57.65625,90.0,-49.0,4545.055,0
4.0,53.4375,90.0,-44.0,4545.475,0
4.0,54.492188,90.0,-43.5,4545.15,0
4.63,52.734375,90.0,-35.0,4544.955,0
4.63,52.734375,90.0,-35.0,4545.055,0
3.97,53.4375,90.0,-36.0,4545.375,0
3.97,52.734375,90.0,-36.0,4545.19,0
4.0,52.734375,90.0,-36.0,4545.19,0
3.97,52.734375,90.0,-36.0,4545.19,0
4.45,52.734375,90.0,-35.0,4545.24,0
4.42,51.679688,90.0,-35.5,4544.915,0
3.97,51.679688,90.0,-41.0,4545.19,0
4.0,51.679688,90.0,-41.0,4545.005,0
3.97,49.921875,90.0,-36.0,4545.19,0
3.97,49.921875,90.0,-36.0,4545.24,0
3.97,49.921875,90.0,-36.0,4545.19,0
3.97,49.921875,90.0,-36.0,4545.24,0
4.87,50.625,90.0,-35.0,4545.15,0
4.87,50.625,90.0,-35.0,4545.055,0
3.97,51.679688,90.0,-41.5,4545.19,0
4.0,51.679688,90.0,-42.0,4545.055,0
3.97,51.679688,90.0,-42.0,4545.005,0
4.0,51.679688,90.0,-42.0,4545.24,0
3.97,51.679688,90.0,-41.5,4545.15,0
3.97,50.625,90.0,-41.5,4545.425,0
4.63,50.625,90.0,-35.5,4545.005,0
4.63,49.921875,90.0,-35.0,4545.19,0
4.0,50.625,90.0,-41.5,4545.24,0
3.97,51.679688,90.0,-41.5,4545.19,0
3.97,50.625,90.0,-40.5,4545.24,0
3.97,48.867188,90.0,-40.5,4545.19,0
4.24,50.625,90.0,-35.5,4545.19,0
4.24,50.625,90.0,-35.5,4545.15,0
4.87,50.625,90.0,-35.5,4545.15,0
4.87,49.921875,90.0,-35.0,4545.1,0
4.87,49.921875,90.0,-35.0,4545.24,0
4.87,50.625,90.0,-35.0,4545.055,0
3.97,50.625,90.0,-41.0,4545.285,0
3.97,50.625,90.0,-40.5,4545.19,0
4.63,51.679688,90.0,-35.5,4545.19,0
4.63,51.679688,90.0,-35.0,4545.055,0
4.24,53.4375,90.0,-35.5,4545.15,0
4.24,52.734375,90.0,-35.0,4545.19,0
5.5,51.679688,90.0,-35.0,4545.19,0
5.5,51.679688,90.0,-35.0,4545.005,0
5.5,51.679688,90.0,-35.0,4545.15,0
5.5,51.679688,90.0,-35.0,4545.15,0
5.5,51.679688,90.0,-35.0,4545.19,0
5.5,51.679688,90.0,-35.0,4545.1,0
5.5,51.679688,90.0,-35.0,4544.955,0
5.5,51.679688,90.0,-34.5,4545.1,0
4.87,51.679688,90.0,-35.0,4544.915,0
4.87,51.679688,90.0,-34.5,4545.005,0
5.05,53.4375,90.0,-38.0,4545.055,0
5.05,52.734375,90.0,-38.0,4545.1,0
5.05,52.734375,90.0,-40.0,4545.15,0
5.05,51.679688,90.0,-39.5,4544.955,0
4.63,52.734375,90.0,-35.0,4544.915,0
4.63,53.4375,90.0,-35.5,4545.19,0
4.99,47.109375,90.0,-64.5,4544.025,0
4.9,47.109375,90.0,-64.0,4544.4,0
3.94,55.546875,90.0,-47.0,4545.1,0
3.94,54.492188,90.0,-47.0,4545.15,0
3.97,53.4375,90.0,-36.5,4545.19,0
3.97,53.4375,90.0,-36.5,4544.955,0
3.97,52.734375,90.0,-35.0,4545.19,0
3.97,52.734375,90.0,-35.0,4545.19,0
3.88,55.546875,90.0,-53.0,4545.24,0
3.88,57.65625,90.0,-53.5,4544.955,0
3.97,53.4375,90.0,-40.5,4545.19,0
3.97,53.4375,90.0,-40.5,4545.19,0
4.0,53.4375,90.0,-40.5,4545.005,0
3.97,53.4375,90.0,-40.5,4544.915,0
4.24,53.4375,90.0,-35.0,4544.915,0
4.24,53.4375,90.0,-35.0,4545.1,0
3.97,53.4375,90.0,-37.0,4545.19,0
3.97,54.492188,90.0,-37.0,4545.285,0
4.0,52.734375,90.0,-37.0,4545.19,0
3.97,53.4375,90.0,-37.0,4545.24,0
4.24,54.492188,90.0,-34.5,4545.005,0
4.24,53.4375,90.0,-34.5,4545.15,0
3.97,54.492188,90.0,-42.5,4544.915,0
3.94,54.492188,90.0,-42.5,4544.77,0
3.94,54.492188,90.0,-43.0,4544.82,0
3.97,53.4375,90.0,-43.5,4544.865,0
4.87,53.4375,90.0,-35.0,4545.005,0
4.87,54.492188,90.0,-34.5,4545.1,0
4.63,54.492188,90.0,-35.0,4544.915,0
4.63,54.492188,90.0,-34.5,4545.15,0
4.63,54.492188,90.0,-34.5,4545.15,0
4.63,53.4375,90.0,-35.0,4545.005,0
4.42,54.492188,90.0,-34.5,4544.955,0
4.45,55.546875,90.0,-34.5,4544.955,0
3.97,56.25,90.0,-39.0,4545.19,0
3.97,56.25,90.0,-39.0,4545.19,0
3.97,56.25,90.0,-39.0,4545.19,0
3.97,56.25,90.0,-39.5,4545.15,0
3.97,56.25,90.0,-39.5,4545.1,0
4.0,56.25,90.0,-39.5,4545.19,0
4.87,56.25,90.0,-34.5,4545.005,0
4.87,55.546875,90.0,-34.5,4545.005,0
4.63,56.25,90.0,-34.5,4545.055,0
4.63,56.25,90.0,-34.5,4545.055,0
4.24,57.65625,90.0,-35.0,4545.005,0
4.24,57.65625,90.0,-34.5,4545.1,0
4.93,58.710938,90.0,-60.0,4544.585,0
4.87,56.25,90.0,-34.0,4545.1,0
4.87,57.65625,90.0,-35.0,4545.005,0
4.24,56.25,90.0,-34.5,4544.915,0
4.24,56.25,90.0,-34.5,4545.15,0
4.24,57.65625,90.0,-34.5,4545.005,0
4.63,55.546875,90.0,-34.5,4545.1,0
4.63,54.492188,90.0,-34.5,4545.15,0
4.63,54.492188,90.0,-34.5,4544.915,0
4.63,55.546875,90.0,-34.5,4544.915,0
4.0,53.4375,90.0,-44.0,4545.19,0
3.94,52.734375,90.0,-44.0,4544.915,0
4.0,54.492188,90.0,-35.5,4545.19,0
3.97,53.4375,90.0,-35.5,4545.285,0
3.97,53.4375,90.0,-36.0,4545.15,0
3.97,53.4375,90.0,-36.0,4545.285,0
3.88,54.492188,90.0,-48.5,4544.82,0
3.94,55.546875,90.0,-49.0,4545.005,0
3.97,55.546875,90.0,-40.0,4545.19,0
3.97,55.546875,90.0,-40.0,4545.19,0
4.0,54.492188,90.0,-39.5,4545.15,0
3.97,54.492188,90.0,-40.0,4545.19,0
4.87,57.65625,90.0,-34.5,4544.955,0
4.87,57.65625,90.0,-34.5,4545.005,0
4.0,57.65625,90.0,-39.5,4545.24,0
3.97,57.65625,90.0,-39.0,4545.15,0
3.97,57.65625,90.0,-39.5,4545.19,0
3.97,57.65625,90.0,-39.5,4545.15,0
3.97,57.65625,90.0,-39.5,4545.19,0
4.42,58.710938,90.0,-34.5,4544.955,0
4.45,61.171875,90.0,-34.5,4544.955,0
3.94,60.117188,90.0,-41.0,4544.38,0
3.94,58.710938,90.0,-41.0,4544.85,0
3.97,60.117188,90.0,-40.0,4544.955,0
4.0,60.117188,90.0,-40.5,4545.15,0
4.87,58.710938,90.0,-34.5,4544.955,0
4.87,60.117188,90.0,-34.5,4545.19,0
4.87,60.117188,90.0,-34.5,4545.055,0
4.87,58.710938,90.0,-34.5,4545.19,0
4.87,58.710938,90.0,-34.5,4544.955,0
4.87,60.117188,90.0,-34.5,4545.005,0
4.87,60.117188,90.0,-34.5,4545.055,0
4.63,58.710938,90.0,-34.5,4544.955,0
4.63,58.710938,90.0,-34.5,4545.1,0
4.63,58.710938,90.0,-34.5,4544.955,0
4.63,58.710938,90.0,-34.5,4545.19,0
4.42,60.117188,90.0,-34.5,4545.1,0
4.45,60.117188,90.0,-34.5,4545.1,0
4.87,47.109375,90.0,-67.0,4544.955,0
4.24,57.65625,90.0,-34.5,4545.005,0
4.24,56.25,90.0,-34.0,4545.1,0
5.08,55.546875,90.0,-40.5,4545.055,0
5.05,54.492188,90.0,-40.5,4545.1,0
3.94,56.25,90.0,-44.5,4544.77,0
3.97,57.65625,90.0,-44.5,4544.955,0
4.87,55.546875,90.0,-34.5,4545.15,0
4.87,56.25,90.0,-34.5,4544.955,0
3.97,56.25,90.0,-35.0,4545.055,0
3.97,56.25,90.0,-35.5,4545.1,0
3.97,56.25,90.0,-35.0,4545.24,0
3.97,56.25,90.0,-35.0,4545.475,0
3.88,56.25,90.0,-50.5,4545.005,0
3.88,57.65625,90.0,-51.0,4544.77,0
4.24,56.25,90.0,-34.0,4545.1,0
4.24,56.25,90.0,-34.5,4545.1,0
4.24,56.25,90.0,-34.0,4545.1,0
4.24,56.25,90.0,-34.5,4545.055,0
4.0,56.25,90.0,-41.0,4545.19,0
3.97,55.546875,90.0,-41.0,4545.055,0
3.88,60.117188,90.0,-53.5,4544.915,0
3.88,58.710938,90.0,-53.5,4544.68,0
4.63,56.25,90.0,-34.5,4545.1,0
4.63,56.25,90.0,-34.0,4545.15,0
3.97,57.65625,90.0,-40.5,4544.955,0
3.97,57.65625,90.0,-40.0,4545.475,0
3.97,57.65625,90.0,-39.5,4545.19,0
3.97,57.65625,90.0,-39.0,4545.19,0
4.0,57.65625,90.0,-39.0,4545.19,0
3.97,57.65625,90.0,-39.5,4545.24,0
4.0,57.65625,90.0,-38.5,4545.19,0
4.0,57.65625,90.0,-39.0,4545.19,0
3.97,57.65625,90.0,-39.0,4545.19,0
4.0,57.65625,90.0,-39.0,4545.24,0
4.87,56.25,90.0,-34.5,4545.055,0
4.87,55.546875,90.0,-34.5,4545.1,0
4.0,57.65625,90.0,-43.0,4545.24,0
3.97,57.65625,90.0,-43.0,4545.19,0
3.97,57.65625,90.0,-35.0,4545.19,0
3.97,56.25,90.0,-34.5,4545.24,0
4.0,57.65625,90.0,-41.0,4545.425,0
3.97,57.65625,90.0,-41.0,4545.15,0
4.0,57.65625,90.0,-41.5,4545.19,0
3.97,57.65625,90.0,-41.5,4545.285,0
3.97,57.65625,90.0,-40.0,4545.24,0
3.97,57.65625,90.0,-40.5,4545.19,0
4.0,57.65625,90.0,-38.5,4545.15,0
4.0,57.65625,90.0,-38.5,4545.335,0
4.24,57.65625,90.0,-34.5,4545.1,0
4.24,57.65625,90.0,-34.5,4545.15,0
3.97,60.117188,90.0,-43.5,4545.19,0
3.97,60.117188,90.0,-43.5,4545.15,0
4.87,61.171875,90.0,-34.5,4545.055,0
4.87,61.171875,90.0,-34.5,4545.1,0
3.97,62.578125,90.0,-34.5,4545.285,0
3.97,61.171875,90.0,-35.0,4545.475,0
4.0,62.578125,90.0,-35.5,4545.19,0
4.0,60.117188,90.0,-38.5,4545.475,0
3.97,61.171875,90.0,-39.0,4545.15,0
5.5,60.117188,90.0,-34.5,4544.915,0
5.5,60.117188,90.0,-34.5,4544.915,0
5.5,58.710938,90.0,-34.0,4545.005,0
5.5,60.117188,90.0,-34.5,4545.19,0
3.97,66.09375,90.0,-42.0,4545.1,0
4.0,66.09375,90.0,-41.5,4545.24,0
37.42,65.390625,90.0,-34.0,4540.375,0
37.42,65.390625,90.0,-34.0,4540.705,0
37.45,66.09375,90.0,-34.5,4540.275,0
37.42,65.390625,90.0,-33.5,4540.57,0
37.42,66.09375,90.0,-34.5,4540.325,0
37.42,65.390625,90.0,-34.0,4540.375,0
37.42,65.390625,90.0,-34.5,4540.755,0
37.42,65.390625,90.0,-34.0,4540.275,0
37.42,65.390625,90.0,-34.0,4540.66,0
37.42,65.390625,90.0,-34.0,4540.425,0
5.17,66.09375,90.0,-62.0,4544.445,0
4.75,65.390625,90.0,-62.0,4544.215,0
37.45,63.984375,90.0,-34.0,4540.275,0
37.42,63.984375,90.0,-34.0,4540.66,0
37.42,63.984375,90.0,-34.0,4540.325,0
37.42,63.984375,90.0,-34.0,4540.19,0
37.42,63.984375,90.0,-34.5,4540.325,0
37.42,63.984375,90.0,-34.0,4540.425,0
37.42,63.984375,90.0,-34.0,4540.375,0
37.42,63.984375,90.0,-34.0,4540.14,0
37.42,62.578125,90.0,-34.0,4540.19,0
37.42,63.984375,90.0,-34.0,4539.895,0
37.42,62.578125,90.0,-34.0,4540.52,0
37.42,62.578125,90.0,-34.0,4540.325,0
37.42,63.984375,90.0,-34.0,4540.275,0
37.42,65.390625,90.0,-34.5,4540.755,0
37.42,63.984375,90.0,-34.0,4540.425,0
37.42,63.984375,90.0,-34.0,4540.9,0
37.42,63.984375,90.0,-34.0,4540.23,0
37.42,63.984375,90.0,-34.5,4540.275,0
37.42,63.984375,90.0,-34.0,4540.425,0
37.42,63.984375,90.0,-34.0,4540.23,0
37.42,63.984375,90.0,-34.5,4540.425,0
37.42,63.984375,90.0,-34.0,4540.325,0
37.42,63.984375,90.0,-34.0,4540.57,0
37.42,63.984375,90.0,-34.0,4540.275,0
37.42,62.578125,90.0,-34.0,4540.9,0
37.42,63.984375,90.0,-34.5,4540.475,0
37.42,63.984375,90.0,-34.5,4540.52,0
37.42,65.390625,90.0,-34.5,4540.475,0
37.42,65.390625,90.0,-34.5,4540.57,0
37.45,63.984375,90.0,-34.0,4540.705,0
37.42,63.984375,90.0,-34.0,4540.375,0
37.42,63.984375,90.0,-34.0,4540.52,0
37.42,65.390625,90.0,-34.5,4540.57,0
37.45,63.984375,90.0,-34.0,4540.755,0
37.45,63.984375,90.0,-34.0,4540.475,0
37.42,65.390625,90.0,-34.0,4540.61,0
37.42,65.390625,90.0,-34.0,4540.61,0
37.42,65.390625,90.0,-34.0,4540.375,0
37.42,65.390625,90.0,-34.0,4541.04,0
3.97,65.390625,90.0,-38.0,4545.15,0
4.0,65.390625,90.0,-38.5,4545.335,0
4.0,65.390625,90.0,-38.0,4544.955,0
3.97,65.390625,90.0,-38.0,4545.19,0
4.0,66.09375,90.0,-38.5,4545.005,0
3.97,65.390625,90.0,-38.0,4545.24,0
3.97,65.390625,90.0,-38.5,4545.005,0
3.97,65.390625,90.0,-38.0,4545.19,0
3.97,65.390625,90.0,-38.0,4545.375,0
3.97,65.390625,90.0,-38.0,4545.375,0
3.97,65.390625,90.0,-38.0,4544.915,0
37.42,65.390625,90.0,-34.5,4540.475,0
37.42,65.390625,90.0,-34.5,4540.325,0
37.42,65.390625,90.0,-34.0,4540.705,0
37.42,65.390625,90.0,-34.0,4540.375,0
37.42,65.390625,90.0,-34.5,4540.19,0
37.48,65.390625,90.0,-34.0,4540.61,0
37.42,65.390625,90.0,-34.0,4540.755,0
37.42,65.390625,90.0,-34.0,4540.57,0
37.42,65.390625,90.0,-34.5,4540.52,0
37.42,65.390625,90.0,-34.0,4540.14,0
37.42,65.390625,90.0,-34.5,4540.52,0
37.42,65.390625,90.0,-34.5,4540.52,0
37.42,65.390625,90.0,-34.0,4541.09,0
37.42,65.390625,90.0,-34.0,4541.04,0
37.42,65.390625,90.0,-34.0,4540.425,0
37.42,65.390625,90.0,-34.0,4540.52,0
37.42,65.390625,90.0,-34.0,4540.375,0
37.42,65.390625,90.0,-34.0,4540.275,0
37.42,65.390625,90.0,-34.5,4540.66,0
37.42,65.390625,90.0,-34.0,4540.325,0
37.45,65.390625,90.0,-34.0,4540.52,0
37.42,65.390625,90.0,-34.5,4540.755,0
37.42,65.390625,90.0,-34.5,4540.375,0
37.42,65.390625,90.0,-34.0,4540.95,0
37.42,65.390625,90.0,-34.5,4540.705,0
37.42,65.390625,90.0,-34.5,4540.755,0
37.42,65.390625,90.0,-34.0,4540.52,0
37.42,65.390625,90.0,-34.0,4540.475,0
37.42,63.984375,90.0,-34.0,4540.275,0
37.42,65.390625,90.0,-34.5,4540.375,0
37.42,65.390625,90.0,-34.5,4540.23,0
37.42,63.984375,90.0,-34.0,4540.325,0
4.0,65.390625,90.0,-43.5,4545.15,0
3.97,65.390625,90.0,-43.5,4544.955,0
37.42,63.984375,90.0,-34.5,4540.52,0
37.42,63.984375,90.0,-34.5,4540.425,0
37.42,63.984375,90.0,-34.5,4540.425,0
37.42,63.984375,90.0,-34.0,4540.57,0
4.0,63.984375,90.0,-35.0,4545.19,0
3.97,63.984375,90.0,-35.0,4545.375,0
3.97,63.984375,90.0,-35.0,4545.19,0
4.0,63.984375,90.0,-35.0,4545.055,0
3.88,65.390625,90.0,-50.0,4544.535,0
3.88,65.390625,90.0,-50.0,4544.77,0
4.0,63.984375,90.0,-41.0,4545.005,0
4.0,65.390625,90.0,-41.0,4545.375,0
37.42,65.390625,90.0,-34.5,4540.66,0
37.42,65.390625,90.0,-34.5,4540.425,0
37.42,65.390625,90.0,-34.5,4540.275,0
37.42,65.390625,90.0,-35.0,4540.805,0
37.42,65.390625,90.0,-34.5,4540.52,0
37.42,65.390625,90.0,-34.5,4540.66,0
3.97,65.390625,90.0,-35.5,4545.375,0
3.97,65.390625,90.0,-35.5,4545.285,0
4.0,65.390625,90.0,-35.5,4545.285,0
3.97,65.390625,90.0,-36.0,4545.19,0
3.97,65.390625,90.0,-35.5,4545.19,0
37.42,65.390625,90.0,-34.5,4540.66,0
37.42,66.09375,90.0,-34.5,4540.52,0
37.45,65.390625,90.0,-34.0,4540.52,0
37.42,65.390625,90.0,-34.5,4540.755,0
3.97,65.390625,90.0,-40.0,4545.24,0
4.0,66.09375,90.0,-40.5,4545.335,0
3.97,65.390625,90.0,-39.0,4545.19,0
3.97,65.390625,90.0,-39.0,4545.19,0
37.42,65.390625,90.0,-34.5,4540.66,0
37.48,65.390625,90.0,-34.5,4540.57,0
37.45,66.09375,90.0,-34.5,4540.375,0
37.42,67.5,90.0,-34.5,4540.325,0
37.45,66.09375,90.0,-34.5,4540.425,0
37.42,66.09375,90.0,-34.5,4540.475,0
37.48,66.09375,90.0,-34.5,4540.57,0
37.48,66.09375,90.0,-34.5,4540.475,0
37.42,66.09375,90.0,-34.5,4540.425,0
37.45,66.09375,90.0,-34.5,4540.425,0
3.97,66.09375,90.0,-39.0,4544.955,0
3.97,66.09375,90.0,-39.0,4545.335,0
3.97,66.09375,90.0,-39.0,4545.19,0
3.97,66.09375,90.0,-39.0,4545.24,0
3.97,66.09375,90.0,-39.0,4545.19,0
3.97,66.09375,90.0,-39.0,4545.24,0
3.97,65.390625,90.0,-38.5,4545.375,0
37.45,67.5,90.0,-34.5,4540.19,0
37.42,66.09375,90.0,-34.5,4540.19,0
37.48,67.5,90.0,-34.5,4541.04,0
37.42,66.09375,90.0,-34.5,4540.23,0
37.42,66.09375,90.0,-34.5,4540.855,0
37.42,67.5,90.0,-34.5,4540.52,0
37.42,67.5,90.0,-34.5,4540.325,0
37.42,66.09375,90.0,-34.5,4540.375,0
37.42,67.5,90.0,-34.5,4540.855,0
37.42,67.5,90.0,-34.5,4540.61,0
37.42,66.09375,90.0,-34.5,4540.14,0
37.42,66.09375,90.0,-34.5,4541.135,0
37.42,66.09375,90.0,-34.5,4540.14,0
37.42,65.390625,90.0,-34.5,4540.09,0
37.42,66.09375,90.0,-34.5,4540.475,0
37.42,65.390625,90.0,-34.5,4540.09,0
37.42,66.09375,90.0,-34.5,4540.61,0
37.42,66.09375,90.0,-34.5,4540.14,0
37.42,65.390625,90.0,-34.5,4540.57,0
37.42,66.09375,90.0,-34.5,4540.375,0
37.42,66.09375,90.0,-34.5,4540.66,0
37.42,65.390625,90.0,-34.5,4540.66,0
37.42,65.390625,90.0,-34.5,4540.09,0
37.42,65.390625,90.0,-34.5,4540.325,0
37.42,66.09375,90.0,-34.5,4540.9,0
37.42,65.390625,90.0,-34.5,4540.805,0
37.42,65.390625,90.0,-34.5,4540.14,0
3.97,70.664063,90.0,-45.0,4545.055,0
3.97,66.09375,90.0,-44.0,4544.955,0
37.42,66.09375,90.0,-34.5,4540.425,0
37.42,66.09375,90.0,-35.0,4540.705,0
37.42,66.09375,90.0,-34.5,4540.19,0
37.42,66.09375,90.0,-34.5,4540.275,0
3.97,66.09375,90.0,-35.5,4545.19,0
3.97,66.09375,90.0,-35.5,4545.285,0
3.97,65.390625,90.0,-35.5,4545.24,0
4.0,65.390625,90.0,-35.0,4545.1,0
3.94,70.664063,90.0,-51.0,4544.82,0
3.94,70.664063,90.0,-51.0,4544.865,0
3.97,66.09375,90.0,-41.5,4545.24,0
3.97,65.390625,90.0,-41.0,4544.82,0
3.94,70.664063,90.0,-46.5,4545.055,0
3.94,72.070313,90.0,-46.5,4545.15,0
3.94,72.070313,90.0,-47.0,4544.915,0
3.94,67.5,90.0,-45.5,4544.955,0
3.94,72.070313,90.0,-47.0,4544.865,0
3.97,73.476563,90.0,-47.0,4545.005,0
37.42,66.09375,90.0,-34.5,4540.475,0
37.42,65.390625,90.0,-34.5,4540.325,0
37.42,66.09375,90.0,-35.0,4540.61,0
37.42,66.09375,90.0,-35.0,4540.855,0
3.97,66.09375,90.0,-36.0,4545.24,0
4.0,66.09375,90.0,-36.0,4545.055,0
3.97,67.5,90.0,-36.0,4545.24,0
3.97,66.09375,90.0,-36.0,4545.19,0
37.42,66.09375,90.0,-34.5,4540.275,0
37.42,65.390625,90.0,-34.0,4540.425,0
4.0,65.390625,90.0,-40.0,4545.24,0
3.97,65.390625,90.0,-40.0,4544.955,0
3.97,65.390625,90.0,-35.0,4545.24,0
4.0,65.390625,90.0,-35.0,4545.19,0
3.97,66.09375,90.0,-35.0,4545.19,0
3.97,66.09375,90.0,-35.0,4545.335,0
37.42,66.09375,90.0,-34.5,4540.705,0
37.42,66.09375,90.0,-34.5,4540.475,0
4.0,66.09375,90.0,-42.0,4545.15,0
3.97,66.09375,90.0,-42.0,4545.005,0
4.0,65.390625,90.0,-42.0,4545.1,0
3.97,66.09375,90.0,-42.0,4545.19,0
37.42,66.09375,90.0,-35.0,4540.425,0
37.42,65.390625,90.0,-34.5,4540.425,0
37.42,65.390625,90.0,-34.5,4540.275,0
